Date,EUR/JPY,USD/NOK,USD/ZAR,RUB/USD,NOK/SEK,NZD/JPY,AUD/NZD,EUR/USD,GBP/JPY,GBP/CHF,GBP/USD,USD/AUD
07/11/2000,92.08,9.2463,7.61,0.0359,1.0776,42.7,1.3259,0.8662,153.45,2.5352,1.4347,0.5297
08/11/2000,91.79,9.2915,7.705,0.0359,1.0778,42.72,1.3232,0.8597,152.78,2.5284,1.424,0.5275
09/11/2000,93.06,9.1989,7.7625,0.0360,1.079,42.94,1.3191,0.8704,153.8,2.513,1.4323,0.5284
10/11/2000,92.88,9.2927,7.6025,0.0359,1.0736,42.62,1.3154,0.866,154.01,2.526,1.4255,0.5216
13/11/2000,92.51,9.3171,7.655,0.0360,1.0798,42.54,1.3161,0.8651,154.76,2.5457,1.4375,0.5212
14/11/2000,92.83,9.3427,7.6475,0.0360,1.0781,42.86,1.3101,0.8615,154.82,2.5376,1.4312,0.5191
15/11/2000,93.38,9.3679,7.685,0.0360,1.0768,43.38,1.3066,0.8624,155.44,2.5401,1.4271,0.521
16/11/2000,92.91,9.3831,7.69,0.0359,1.082,43.72,1.2973,0.8566,155.22,2.5474,1.4234,0.5186
17/11/2000,92.39,9.4041,7.7175,0.0359,1.0806,43.59,1.2961,0.852,155.03,2.5617,1.4243,0.5194
20/11/2000,93.53,9.3857,7.76,0.0359,1.0822,43.48,1.2999,0.8537,156.43,2.5508,1.4229,0.5145
21/11/2000,92.94,9.5255,7.825,0.0359,1.0851,43.28,1.2992,0.8476,156.24,2.5586,1.4177,0.5112
22/11/2000,93.09,9.4915,7.82,0.0358,1.0821,44.15,1.3105,0.8489,155.09,2.533,1.4071,0.5272
24/11/2000,93.37,9.5569,7.823,0.0358,1.084,44.55,1.3076,0.8443,155.81,2.5269,1.3994,0.5236
27/11/2000,94.26,9.4149,7.78,0.0359,1.0822,44.95,1.2963,0.8561,156.78,2.5162,1.4165,0.5263
28/11/2000,94.31,9.3651,7.79,0.0359,1.0823,44.57,1.2913,0.8607,156.01,2.4954,1.4163,0.5229
29/11/2000,95.41,9.3727,7.787,0.0358,1.0811,44.87,1.2923,0.8623,158.31,2.5056,1.4231,0.5215
30/11/2000,96.3,9.2629,7.7375,0.0358,1.0814,45.48,1.2812,0.8762,157.44,2.467,1.4263,0.5282
01/12/2000,97.79,9.2217,7.6225,0.0359,1.0715,46.36,1.2893,0.8824,160.6,2.4874,1.4432,0.5372
04/12/2000,98.63,9.1375,7.64,0.0358,1.0614,47.05,1.2846,0.8916,161.23,2.4682,1.4529,0.5439
05/12/2000,97.78,9.1951,7.6575,0.0358,1.0589,46.6,1.286,0.8846,159.23,2.4575,1.4327,0.5407
06/12/2000,98.35,9.0287,7.565,0.0358,1.0604,47.26,1.2799,0.8949,159.17,2.4528,1.4427,0.5474
07/12/2000,98.34,9.1197,7.6175,0.0358,1.0644,47.34,1.2786,0.8927,159.73,2.4562,1.4447,0.547
08/12/2000,98.38,9.1209,7.6525,0.0358,1.0678,47.5,1.2801,0.8869,160.67,2.4808,1.4469,0.5458
11/12/2000,97.12,9.2191,7.66,0.0358,1.0551,46.78,1.2805,0.881,161.41,2.4956,1.4561,0.5415
12/12/2000,98,9.1931,7.735,0.0358,1.0559,46.94,1.2862,0.884,161.54,2.4819,1.4493,0.5416
13/12/2000,98.53,9.2477,7.76,0.0357,1.0565,47.34,1.2816,0.8795,163.53,2.4966,1.4554,0.5386
14/12/2000,99.91,9.1281,7.71,0.0358,1.0539,47.54,1.2797,0.8927,165.16,2.4899,1.4728,0.5413
15/12/2000,100.81,9.0565,7.69,0.0358,1.0631,47.74,1.2839,0.8994,166.04,2.4809,1.4747,0.5436
18/12/2000,100.23,9.0449,7.685,0.0357,1.0694,48.24,1.2591,0.8972,165.3,2.4794,1.4741,0.5415
19/12/2000,100.63,9.0483,7.72,0.0358,1.0775,48.41,1.2647,0.8997,165.09,2.4711,1.4691,0.5451
20/12/2000,102.54,8.9787,7.62,0.0358,1.0705,49.5,1.2601,0.9143,166.65,2.467,1.4782,0.551
21/12/2000,102.94,8.9425,7.6285,0.0358,1.0697,49.48,1.2611,0.9202,165.86,2.4461,1.4731,0.5556
22/12/2000,104.33,8.8535,7.555,0.0357,1.0811,49.81,1.2622,0.9297,166.89,2.4311,1.4783,0.5552
26/12/2000,105.81,8.8063,7.5175,0.0355,1.0784,50.3,1.2628,0.9359,168.55,2.4236,1.4833,0.5594
27/12/2000,106.34,8.8865,7.5375,0.0352,1.0756,50.71,1.2597,0.9364,171.07,2.4501,1.4971,0.5596
28/12/2000,106.44,8.8905,7.5625,0.0350,1.0711,50.41,1.2584,0.9344,170.99,2.4417,1.4937,0.5548
29/12/2000,107.7,8.7707,7.59,0.0350,1.0739,50.7,1.2599,0.9456,170.97,2.4085,1.4959,0.559
02/01/2001,108.75,8.7357,7.5675,0.0350,1.077,50.9,1.2563,0.9546,171.77,2.4033,1.5005,0.559
03/01/2001,105.49,8.9255,7.58,0.0350,1.0714,49.79,1.2678,0.9346,169.46,2.4315,1.4911,0.5577
04/01/2001,109.9,8.7195,7.5268,0.0352,1.0749,51.55,1.2701,0.9547,173.77,2.412,1.5016,0.5661
05/01/2001,111.67,8.6493,7.5148,0.0352,1.0764,52.8,1.2636,0.9613,175.19,2.4031,1.5029,0.5715
08/01/2001,109.94,8.7417,7.59,0.0352,1.0785,52.52,1.2571,0.9541,173.59,2.4062,1.4963,0.5687
09/01/2001,110.44,8.7231,7.735,0.0352,1.0818,52.34,1.2584,0.9475,174.14,2.4027,1.4905,0.5635
10/01/2001,109.1,8.7419,7.9325,0.0352,1.0798,51.81,1.2498,0.9426,173.3,2.4234,1.4875,0.5568
11/01/2001,112.23,8.5917,7.8425,0.0353,1.0828,53.16,1.2427,0.955,176.43,2.4161,1.4985,0.5607
12/01/2001,112.8,8.6379,7.825,0.0353,1.0786,52.91,1.2468,0.9537,175.09,2.3917,1.4771,0.5559
16/01/2001,110.82,8.7217,7.79,0.0353,1.0843,52.28,1.2496,0.9447,173.19,2.4061,1.4718,0.5554
17/01/2001,111.24,8.7615,7.835,0.0352,1.0857,52.92,1.2434,0.9378,175.18,2.4232,1.4733,0.5531
18/01/2001,111.38,8.7061,7.8675,0.0353,1.0834,52.98,1.2447,0.9475,173.88,2.3858,1.4739,0.5589
19/01/2001,109.43,8.7973,7.895,0.0353,1.078,52.39,1.2458,0.9371,171.4,2.3982,1.4631,0.5564
22/01/2001,109.29,8.7689,7.87,0.0352,1.0849,52.17,1.2411,0.9409,170.49,2.3887,1.4661,0.5557
23/01/2001,109.79,8.8187,7.833,0.0352,1.0796,52.22,1.2372,0.9417,172.05,2.4004,1.4704,0.5526
24/01/2001,108.61,8.9149,7.88,0.0352,1.0833,51.64,1.2389,0.9262,171.27,2.4118,1.4539,0.5439
25/01/2001,108,8.8801,7.875,0.0352,1.0862,51.02,1.2483,0.9241,170.58,2.4103,1.4597,0.5443
26/01/2001,108.41,8.8823,7.88,0.0352,1.0804,51.23,1.2463,0.9265,171.36,2.4135,1.461,0.544
29/01/2001,107.05,8.936,7.88,0.0353,1.0777,50.62,1.2537,0.9208,170.29,2.418,1.4585,0.5433
30/01/2001,107.42,8.8371,7.787,0.0352,1.0786,51.15,1.2441,0.9293,169.56,2.4083,1.4627,0.5473
31/01/2001,108.97,8.7813,7.7475,0.0351,1.0785,51.78,1.2378,0.9357,170.29,2.3935,1.4637,0.5495
01/02/2001,108.59,8.7431,7.725,0.0351,1.0835,51.62,1.2387,0.9441,170.85,2.4105,1.4775,0.5546
02/02/2001,108.27,8.7525,7.77,0.0352,1.0865,51.54,1.2405,0.937,170.07,2.4188,1.4705,0.5522
05/02/2001,107.75,8.7235,7.765,0.0351,1.0909,50.76,1.2439,0.941,169.41,2.4183,1.4749,0.5497
06/02/2001,106.85,8.7897,7.78,0.0351,1.0892,50.81,1.2391,0.9321,167.54,2.4162,1.4596,0.5488
07/02/2001,108.03,8.8041,7.8925,0.0351,1.0842,51.55,1.231,0.9329,168.9,2.4023,1.4519,0.5461
08/02/2001,107.14,8.8766,7.985,0.0350,1.0873,50.67,1.2323,0.9197,168.45,2.412,1.4441,0.5337
09/02/2001,108.69,8.8725,7.875,0.0349,1.0905,51.3,1.2299,0.9282,169.75,2.3973,1.4432,0.5361
12/02/2001,109.42,8.8183,7.8225,0.0349,1.0937,51.41,1.2317,0.9332,170.71,2.4021,1.4529,0.5385
13/02/2001,107.44,8.9153,7.935,0.0348,1.0989,50.64,1.23,0.9223,169.56,2.4236,1.4527,0.5342
14/02/2001,106.98,8.9493,7.885,0.0348,1.1019,50.02,1.2329,0.9208,169.66,2.4322,1.4563,0.5303
15/02/2001,104.44,9.0474,7.875,0.0348,1.0933,49.11,1.2311,0.9051,167.35,2.4521,1.4497,0.5235
16/02/2001,105.71,8.9716,7.8339,0.0349,1.0965,49.68,1.2311,0.9179,167.18,2.423,1.4445,0.5298
20/02/2001,105.55,9.0021,7.7425,0.0348,1.0951,49.67,1.2216,0.9114,167.46,2.4373,1.4475,0.524
21/02/2001,106.03,9.0491,7.8125,0.0348,1.0957,50.03,1.222,0.9098,168.35,2.4362,1.4444,0.5241
22/02/2001,106,9.1021,7.84,0.0348,1.0979,50.55,1.2161,0.9064,169.45,2.4485,1.4469,0.5238
23/02/2001,106.3,8.9683,7.815,0.0348,1.1006,50.38,1.2104,0.9201,168.4,2.4336,1.4537,0.5261
26/02/2001,106.22,9.0069,7.7925,0.0348,1.0996,50.14,1.2157,0.9124,168.48,2.4366,1.4461,0.5232
27/02/2001,106.62,8.9743,7.71,0.0348,1.0988,50.27,1.2149,0.9177,167.64,2.4195,1.4429,0.5257
28/02/2001,108.35,8.9101,7.67,0.0349,1.1006,50.53,1.2222,0.9238,169.5,2.4122,1.4446,0.5263
01/03/2001,109.2,8.8545,7.72,0.0349,1.0963,50.94,1.2174,0.9328,170.89,2.4022,1.4547,0.5285
02/03/2001,111.32,8.8072,7.7428,0.0349,1.0999,51.91,1.2149,0.9352,175.15,2.4228,1.4711,0.5295
05/03/2001,110.75,8.8487,7.77,0.0349,1.101,51.41,1.2075,0.9309,174.8,2.4245,1.4672,0.5212
06/03/2001,111.09,8.7827,7.8738,0.0349,1.1003,51.44,1.2005,0.9344,174.45,2.4184,1.4672,0.5185
07/03/2001,111.6,8.8435,7.925,0.0349,1.1015,50.7,1.2041,0.9295,175.26,2.4192,1.4607,0.5095
08/03/2001,111.62,8.7907,7.7219,0.0349,1.1061,50.64,1.2088,0.9323,175.91,2.428,1.4693,0.5108
09/03/2001,111.57,8.7925,7.7428,0.0349,1.1093,50.28,1.2107,0.9331,175.75,2.4291,1.4697,0.5085
12/03/2001,111.81,8.8404,7.78,0.0349,1.1163,50.55,1.2127,0.9286,176.34,2.4263,1.464,0.5087
13/03/2001,109.54,8.9835,7.82,0.0349,1.1144,49.89,1.2099,0.9148,173.54,2.4397,1.4495,0.5033
14/03/2001,110.34,8.9875,7.88,0.0349,1.1229,50.23,1.1943,0.9102,175.1,2.4421,1.4449,0.4944
15/03/2001,109.97,9.1144,7.8925,0.0349,1.1157,50.2,1.1999,0.901,175.62,2.4575,1.4349,0.4925
16/03/2001,110.36,9.0891,7.925,0.0349,1.122,51.1,1.1908,0.8963,175.81,2.4451,1.4301,0.4939
19/03/2001,110.6,9.031,7.995,0.0349,1.1281,51.4,1.1924,0.8987,175.43,2.4331,1.4262,0.5
20/03/2001,111.19,8.9451,7.9878,0.0349,1.1275,51.56,1.1926,0.9091,175.59,2.4232,1.4359,0.5022
21/03/2001,110.47,9.0657,8.01,0.0348,1.1355,51.19,1.1902,0.8962,176.51,2.4478,1.4307,0.4944
22/03/2001,109.74,9.1111,8.025,0.0348,1.1413,51.37,1.187,0.8886,175.55,2.4493,1.4213,0.4921
23/03/2001,109.2,9.0925,7.96,0.0348,1.1343,51,1.1932,0.8899,174.89,2.4517,1.4245,0.4962
26/03/2001,109.95,9.0373,7.945,0.0348,1.1314,51.01,1.2042,0.897,175.97,2.4585,1.4344,0.5008
27/03/2001,109.17,9.0481,7.9825,0.0348,1.1272,50.47,1.2094,0.8941,175.15,2.4623,1.4331,0.4987
28/03/2001,108.3,9.1433,8.03,0.0348,1.1356,50.11,1.2047,0.8874,175.75,2.4825,1.4375,0.4937
29/03/2001,109.19,9.0837,8.0575,0.0348,1.1445,50.64,1.2074,0.8836,176.59,2.4649,1.4274,0.4926
30/03/2001,110.85,9.1753,8.0375,0.0348,1.1347,50.86,1.2046,0.88,178.71,2.4655,1.4161,0.4852
02/04/2001,111.57,9.176,8.1375,0.0347,1.1376,50.35,1.2067,0.8808,179.94,2.4629,1.419,0.479
03/04/2001,112.75,9.0537,8.14,0.0346,1.1295,50.87,1.2024,0.8968,179.89,2.4394,1.4329,0.4871
04/04/2001,112.94,9.0733,8.0877,0.0346,1.1289,50.97,1.2027,0.9031,179.52,2.4306,1.4329,0.489
05/04/2001,111.3,9.0599,8.08,0.0346,1.1235,49.98,1.2174,0.8972,177.08,2.4308,1.4277,0.4906
06/04/2001,111.92,8.9983,8.0675,0.0347,1.1164,50.38,1.2247,0.9032,178.25,2.4362,1.44,0.4977
09/04/2001,112.26,9.0689,8.06,0.0347,1.1219,50.22,1.2248,0.8986,180.71,2.4604,1.4447,0.4937
10/04/2001,110.59,9.0855,8.03,0.0347,1.1221,50.09,1.2275,0.8886,178.15,2.4594,1.4323,0.4957
11/04/2001,110.87,9.0943,8.025,0.0347,1.116,50.57,1.2419,0.8872,179.29,2.4568,1.4365,0.5034
12/04/2001,110.26,9.0739,8.025,0.0347,1.1167,50.44,1.2513,0.8917,177.92,2.4572,1.4394,0.5093
16/04/2001,110.6,9.1131,8.0325,0.0347,1.118,51.08,1.2452,0.8861,178.86,2.4634,1.4373,0.5107
17/04/2001,108.97,9.1117,8.135,0.0346,1.1246,49.75,1.2486,0.8819,176.62,2.4755,1.4325,0.5034
18/04/2001,107.76,9.095,8.1425,0.0345,1.1274,49.41,1.2449,0.8841,174.37,2.4753,1.4281,0.5029
19/04/2001,108.62,9.0151,8.13,0.0346,1.12,49.72,1.2576,0.8928,174.98,2.4635,1.4468,0.5152
20/04/2001,110.58,9.0153,8.15,0.0346,1.1158,50.51,1.2494,0.9028,176.66,2.4435,1.4413,0.5163
23/04/2001,108.63,9.0665,8.145,0.0346,1.1265,49.88,1.2319,0.8958,174.19,2.4506,1.4375,0.505
24/04/2001,109.36,9.1072,8.09,0.0347,1.1269,50.32,1.2317,0.8925,175.39,2.4585,1.4343,0.5041
25/04/2001,109.66,9.1091,8.11,0.0346,1.1217,50.23,1.2303,0.8948,176.15,2.4607,1.4415,0.5053
26/04/2001,111.38,9.0373,8.01,0.0346,1.1174,50.83,1.2391,0.9023,177.46,2.4516,1.4394,0.5091
27/04/2001,110.66,9.0897,7.98,0.0345,1.1214,51.22,1.2337,0.8896,178.67,2.4862,1.4405,0.5084
30/04/2001,109.74,9.0986,8.037,0.0345,1.1264,51.12,1.2384,0.8866,177.04,2.4838,1.4324,0.5124
01/05/2001,108.97,9.0515,7.9975,0.0346,1.1278,51.1,1.2348,0.8903,175.06,2.4766,1.4346,0.5185
02/05/2001,108.48,9.0485,8.03,0.0346,1.128,51.3,1.2327,0.8913,174.11,2.477,1.4345,0.52
03/05/2001,108.02,9.0849,8.08,0.0345,1.1293,51.12,1.2317,0.8881,174.25,2.4879,1.4361,0.5188
04/05/2001,108.34,9.0479,8.025,0.0345,1.1263,51.16,1.2315,0.8927,174.67,2.4884,1.4393,0.5199
07/05/2001,107.82,9.0667,7.99,0.0345,1.1306,50.98,1.2306,0.8882,174.29,2.4914,1.4387,0.5187
08/05/2001,107.34,9.0764,7.975,0.0345,1.1338,50.8,1.2322,0.8813,172.92,2.4848,1.4263,0.515
09/05/2001,108.25,9.0957,7.935,0.0345,1.1292,52.19,1.2288,0.8827,173.74,2.4741,1.422,0.5234
10/05/2001,108.12,9.1377,7.9475,0.0345,1.1216,52.05,1.2337,0.8798,174.46,2.479,1.4222,0.5234
11/05/2001,107.24,9.1717,7.975,0.0345,1.117,51.75,1.2353,0.8749,173.86,2.4851,1.419,0.5215
14/05/2001,107.84,9.1599,7.965,0.0344,1.1252,51.78,1.2368,0.873,175.16,2.4872,1.4197,0.5193
15/05/2001,108.36,9.1259,7.9825,0.0344,1.1253,51.69,1.2471,0.8768,175.78,2.4848,1.4249,0.5206
16/05/2001,109.07,9.0706,8.03,0.0344,1.1301,52.12,1.2407,0.8828,176.76,2.4818,1.4307,0.523
17/05/2001,108.18,9.0691,7.95,0.0344,1.1279,52.22,1.2382,0.8814,175.5,2.491,1.4319,0.5278
18/05/2001,108.87,9.0473,7.925,0.0344,1.1273,52.95,1.2368,0.8782,177.82,2.5099,1.4396,0.529
21/05/2001,107.56,9.0699,7.88,0.0343,1.1252,52.3,1.2355,0.8755,176.64,2.5178,1.4403,0.5276
22/05/2001,106.3,9.1609,7.9075,0.0344,1.1313,52.12,1.2344,0.8638,175.42,2.5236,1.4276,0.5247
23/05/2001,102.94,9.2781,7.95,0.0343,1.1352,50.41,1.2319,0.8548,170.56,2.5267,1.4196,0.5174
24/05/2001,102.77,9.2355,7.95,0.0344,1.1421,50.79,1.2239,0.8552,168.89,2.5035,1.4081,0.5187
25/05/2001,103.9,9.1719,7.895,0.0344,1.1449,51.19,1.227,0.8568,171.62,2.5237,1.4225,0.5206
29/05/2001,102.81,9.2475,7.94,0.0344,1.1437,50.55,1.2294,0.8546,171.06,2.5366,1.4232,0.5169
30/05/2001,103.12,9.2361,8.0025,0.0343,1.1481,50.2,1.2296,0.8555,171.65,2.537,1.4265,0.5124
31/05/2001,100.81,9.3876,8,0.0343,1.1494,48.8,1.2363,0.8447,169.06,2.548,1.4183,0.5057
01/06/2001,101.12,9.4635,8.0275,0.0343,1.1506,48.88,1.2414,0.8465,169.24,2.5467,1.4187,0.5083
04/06/2001,100.98,9.4307,8.054,0.0343,1.1572,48.98,1.2372,0.8446,168.74,2.5364,1.4145,0.5062
05/06/2001,102.74,9.3175,8.036,0.0343,1.1562,49.52,1.2388,0.8512,170.02,2.5117,1.4135,0.5087
06/06/2001,101.93,9.3709,8.076,0.0343,1.1634,49.72,1.2481,0.8467,167.34,2.4966,1.3923,0.516
07/06/2001,102.2,9.358,8.085,0.0343,1.1698,49.98,1.2493,0.8492,167.3,2.4937,1.3923,0.5191
08/06/2001,102.92,9.3487,8.0546,0.0343,1.1704,50.81,1.2495,0.8499,166.78,2.4718,1.3787,0.5256
11/06/2001,102.79,9.4259,8.1058,0.0343,1.1704,50.88,1.2504,0.8425,167.35,2.4771,1.3727,0.5231
12/06/2001,103.81,9.3771,8.0926,0.0343,1.1642,50.91,1.255,0.8482,167.15,2.4574,1.3741,0.524
13/06/2001,104.37,9.3207,8.09,0.0343,1.1589,51.69,1.252,0.8517,169.96,2.4895,1.392,0.5292
14/06/2001,104.62,9.2596,8.03,0.0343,1.1565,50.81,1.2595,0.8615,170.09,2.4844,1.402,0.5253
15/06/2001,105.89,9.2547,7.995,0.0343,1.1484,51.15,1.259,0.8601,172.49,2.4955,1.4033,0.526
18/06/2001,106.12,9.1801,8.0416,0.0343,1.147,51.13,1.2631,0.8593,173.29,2.4992,1.4057,0.522
19/06/2001,104.88,9.1503,8.071,0.0343,1.1688,50.91,1.2555,0.8514,172.12,2.508,1.4015,0.5184
20/06/2001,105.83,9.2159,8.0876,0.0343,1.1616,51.22,1.2555,0.8519,172.82,2.4904,1.3959,0.5176
21/06/2001,106.44,9.2123,8.07,0.0343,1.1657,51.47,1.2532,0.8526,176.43,2.5174,1.4158,0.5164
22/06/2001,106.71,9.194,8.04,0.0343,1.1624,51.39,1.2494,0.8532,175.9,2.5053,1.4131,0.5146
25/06/2001,106.37,9.2301,8.026,0.0343,1.154,51.19,1.2514,0.8579,175.06,2.5008,1.4135,0.5164
26/06/2001,106.94,9.1425,8.0186,0.0343,1.1688,51.64,1.25,0.8607,175.25,2.4977,1.4156,0.5207
27/06/2001,106.84,9.2048,8.0266,0.0343,1.1701,51.86,1.245,0.8582,176.27,2.5032,1.4175,0.5169
28/06/2001,105.21,9.3038,8.06,0.0343,1.1708,50.75,1.2469,0.8423,175.61,2.5367,1.4085,0.5058
29/06/2001,106.01,9.32,8.0486,0.0343,1.1643,50.68,1.2586,0.8473,176.59,2.5401,1.4159,0.5084
02/07/2001,105.25,9.4037,8.006,0.0343,1.1641,50.55,1.2558,0.8443,175.88,2.5436,1.4171,0.5094
03/07/2001,105.53,9.345,8.022,0.0343,1.1624,50.77,1.2676,0.8459,175.07,2.5265,1.4072,0.5168
05/07/2001,105.28,9.4253,8.1626,0.0343,1.1673,50.73,1.2748,0.8345,176.36,2.5523,1.4029,0.5135
06/07/2001,106.72,9.3544,8.229,0.0343,1.1692,50.97,1.2571,0.8451,177.73,2.5311,1.4119,0.5066
09/07/2001,106.62,9.3098,8.2076,0.0342,1.1738,51.03,1.2548,0.8455,176.63,2.5281,1.4099,0.5088
10/07/2001,107.13,9.2934,8.2866,0.0342,1.1689,50.87,1.256,0.8524,176.9,2.5103,1.4115,0.5082
11/07/2001,106.92,9.2898,8.2534,0.0343,1.1651,50.27,1.2498,0.8571,175.2,2.4881,1.4088,0.5041
12/07/2001,105.63,9.3364,8.2675,0.0342,1.16,50.17,1.2469,0.8512,174.28,2.4935,1.4078,0.5029
13/07/2001,106.84,9.3167,8.2708,0.0342,1.158,50.82,1.2494,0.8516,175.46,2.4846,1.4041,0.5072
16/07/2001,107.09,9.3565,8.265,0.0342,1.155,51.03,1.2481,0.8528,175.69,2.4806,1.3998,0.507
17/07/2001,107.38,9.3103,8.21,0.0342,1.1507,50.83,1.2518,0.8565,175.07,2.4578,1.402,0.5081
18/07/2001,108.28,9.1734,8.246,0.0342,1.1524,51.42,1.2429,0.8699,176.22,2.4491,1.4219,0.5133
19/07/2001,107.4,9.1872,8.295,0.0341,1.1563,51.01,1.2405,0.869,176.19,2.4698,1.4287,0.5138
20/07/2001,107.13,9.1883,8.2475,0.0341,1.1603,50.34,1.2354,0.8689,175.64,2.4658,1.4278,0.5047
23/07/2001,108.16,9.2022,8.1676,0.0341,1.1628,50.91,1.2421,0.8661,176.76,2.4624,1.4203,0.5072
24/07/2001,108.38,9.1667,8.1986,0.0341,1.1638,51.15,1.2355,0.8726,176.45,2.4514,1.4225,0.5068
25/07/2001,108.86,9.1053,8.206,0.0342,1.1652,50.97,1.2326,0.8778,176.52,2.4482,1.4283,0.506
26/07/2001,108.66,9.1015,8.175,0.0342,1.1599,51.02,1.2355,0.8757,176.66,2.4554,1.4278,0.5081
27/07/2001,108.39,9.1114,8.209,0.0341,1.1592,50.91,1.2336,0.8739,175.86,2.4493,1.4238,0.5071
30/07/2001,109.47,9.144,8.2048,0.0341,1.1568,51.7,1.2258,0.8725,178.47,2.4627,1.4259,0.5042
31/07/2001,109.58,9.1167,8.2626,0.0341,1.1603,51.73,1.2323,0.8727,178.18,2.46,1.4249,0.5079
01/08/2001,109.82,9.0932,8.2458,0.0341,1.1582,52.08,1.2403,0.8787,178.78,2.4576,1.4345,0.5184
02/08/2001,109.33,9.0486,8.22,0.0341,1.1522,51.91,1.2399,0.8806,177.07,2.4467,1.4316,0.5192
03/08/2001,109.38,9.031,8.27,0.0340,1.1477,51.71,1.2362,0.8818,176.8,2.44,1.4295,0.5177
06/08/2001,109.25,9.0294,8.3076,0.0341,1.1531,52.02,1.2325,0.8795,175.75,2.425,1.4185,0.517
07/08/2001,108.51,9.0747,8.295,0.0341,1.1499,51.73,1.2313,0.8748,175.05,2.4321,1.4159,0.5153
08/08/2001,108.84,9.035,8.283,0.0341,1.153,52.34,1.2258,0.8783,175.21,2.4227,1.4173,0.5189
09/08/2001,108.63,8.9635,8.2658,0.0341,1.1446,51.84,1.2028,0.8901,173.65,2.4084,1.4257,0.5122
10/08/2001,109,9.0082,8.222,0.0341,1.14,51.92,1.2056,0.8909,173.67,2.4118,1.4233,0.513
13/08/2001,109.81,9.0249,8.2888,0.0341,1.1409,52.42,1.209,0.8953,173.89,2.4037,1.4198,0.5175
14/08/2001,110,8.9548,8.275,0.0341,1.1421,52.45,1.211,0.9005,174.04,2.4,1.4289,0.5212
15/08/2001,109.31,8.893,8.23,0.0340,1.1399,51.92,1.2186,0.9102,172.35,2.3938,1.4407,0.5287
16/08/2001,109.8,8.8745,8.2426,0.0340,1.1465,52.08,1.2117,0.9119,174.01,2.4083,1.4455,0.5258
17/08/2001,110.4,8.8621,8.3,0.0340,1.1529,52.83,1.2197,0.9151,173.83,2.3958,1.4455,0.536
20/08/2001,110.45,8.8877,8.3076,0.0340,1.1631,52.87,1.2165,0.9115,174.4,2.399,1.4444,0.5317
21/08/2001,109.74,8.8339,8.3961,0.0340,1.1645,52.52,1.218,0.9108,173.92,2.4064,1.4546,0.5316
22/08/2001,110.13,8.8677,8.3898,0.0340,1.1631,53.22,1.2075,0.912,174.47,2.4101,1.4491,0.5327
23/08/2001,109.72,8.8637,8.3573,0.0340,1.1618,52.91,1.2103,0.9132,173.51,2.4044,1.4474,0.5328
24/08/2001,109.84,8.8562,8.3686,0.0340,1.1585,52.95,1.2115,0.9108,173.23,2.4025,1.4431,0.534
27/08/2001,109.28,8.869,8.4211,0.0340,1.1585,52.53,1.2073,0.9095,173.06,2.407,1.4434,0.5289
28/08/2001,109.57,8.8496,8.3491,0.0340,1.162,52.92,1.2033,0.909,174.46,2.416,1.4531,0.5293
29/08/2001,109.26,8.8682,8.3401,0.0340,1.1718,52.87,1.2027,0.9083,174.35,2.4226,1.4509,0.529
30/08/2001,109.44,8.7973,8.3853,0.0340,1.1784,52.78,1.2038,0.9155,174.05,2.4104,1.4577,0.5318
31/08/2001,108.38,8.8298,8.4341,0.0340,1.1766,52.22,1.2043,0.9079,172.69,2.4161,1.4539,0.5297
04/09/2001,105.99,8.9204,8.4698,0.0339,1.1984,51.55,1.2047,0.8841,172.31,2.4621,1.4447,0.5189
05/09/2001,106.88,8.9557,8.485,0.0339,1.1906,52.16,1.2043,0.8846,175.91,2.4876,1.4578,0.5204
06/09/2001,108.32,8.8761,8.4726,0.0340,1.1929,52.55,1.2012,0.893,176.12,2.4587,1.457,0.5219
07/09/2001,108.93,8.8076,8.4675,0.0340,1.1914,52.18,1.1949,0.9032,175.4,2.4445,1.4611,0.5192
10/09/2001,108.7,8.8963,8.5161,0.0340,1.1968,52.2,1.1898,0.898,176.42,2.4611,1.4577,0.5138
11/09/2001,109.03,8.7444,8.605,0.0339,1.2006,51.69,1.2044,0.9047,176.11,2.4241,1.4772,0.5169
12/09/2001,108.38,8.7965,8.6336,0.0339,1.2023,51.05,1.2097,0.9069,175.46,2.4352,1.468,0.51670
13/09/2001,108.34,8.7825,8.6223,0.0339,1.1993,50.42,1.2179,0.9099,174.96,2.4254,1.4715,0.5155
14/09/2001,108.08,8.7104,8.5901,0.0339,1.2026,49.76,1.2149,0.9193,172.82,2.3883,1.4723,0.5142
17/09/2001,108.97,8.6455,8.6261,0.0339,1.2089,48.43,1.2227,0.9239,172.78,2.3532,1.4657,0.501
18/09/2001,108.77,8.6275,8.6641,0.0340,1.2206,48.47,1.2028,0.923,172.15,2.3443,1.468,0.4934
19/09/2001,109.02,8.551,8.6461,0.0340,1.2274,48.45,1.1987,0.9257,172.71,2.3418,1.4684,0.4904
20/09/2001,107.87,8.552,8.6998,0.0340,1.2397,47.86,1.1968,0.9213,170.55,2.3258,1.4666,0.491
21/09/2001,106.68,8.6406,8.7738,0.0340,1.2591,46.9,1.2051,0.9088,169.89,2.3009,1.457,0.4818
24/09/2001,107.76,8.7364,8.7411,0.0340,1.2331,47.27,1.2223,0.912,172.01,2.3384,1.4638,0.4893
